ptid,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,W
1,0,-0.0908793237065803,-0.799388899088494,-0.850219300018095,-0.675557803135963,1,0.374521737800446,1,1,-1.1444026865424,-0.55093577298128,-0.587011140571369,0.332512699451742,-0.53678678829006,-0.723983384191372,1,1,-1.18212531273612,1,1,-2.33299316568436,-0.346346777303093,1,1,-0.247066890645192,0,0,1.06574178818001,0,-0.00340132223560796,-0.839632876889299,-0.0800017786259324,1,1,-1.40612902438283,0.65754307427184,-0.316773890073538,-0.275309702025914,1,1,-1.18133118197012,0.307094977719952,1,1,-0.364934708809096,0.0855614293703635,-0.394625640831534,0,-2.11309231592812,0,-0.355649296591576,0
2,0,-0.03518997617236,-0.615305586555481,0.307263158925328,-0.28223915211921,1,0.0840902528644203,1,1,0.0682274241060061,1.01576976672936,-0.569839178388936,-0.514115835136447,-0.0714499394786478,-0.3851327375971,0,1,-0.2817158378191,1,1,0.213177938659686,1.05395581965225,1,1,-0.734236310763615,1,0,1.30133123924339,0,1.28562799693282,-1.21038342653692,1.92557211933712,0,0,0.210861028818318,-1.64653954874695,1.27672699989665,1.17785321774334,1,1,-0.685771398109913,1.14678445777825,1,0,0.125898243616148,-0.116075140545295,0.52638865559883,0,-1.11676161296226,0,0.8396444190027,1
3,0,-1.64708276042412,-0.72305957103166,-1.47052477810095,-0.857506854928562,1,-1.83445166300971,1,0,0.475530980081543,-0.53044556834449,-0.834965105429014,-0.903435264894513,0.352940436797449,0.378346085523242,0,0,-1.94073574992685,1,1,0.06476231573491,-0.354659707642821,1,0,0.0632591401617562,1,0,0.686571556227107,0,-0.902017848698932,-0.619855426534619,0.0658314548495724,1,1,0.715943022888591,1.35452853374979,0.385695783794091,0.99369834487207,1,1,1.15067640255076,-0.962038284401449,0,1,-0.517918232475544,0.6309776638772,-0.540395904064417,1,0.319837542978105,1,-0.760265887631228,0
4,0,-2.25350576723971,0.708211547956179,0.595001753668516,0.277261424423972,1,-0.641312182198853,1,1,-0.506062413285057,-1.50126564570362,-0.983758325755406,-1.71116857366327,-0.675806195262881,-0.557403218320868,1,1,-1.79210206817543,1,1,-0.801405368389884,-0.182558629806394,1,0,0.558205168371886,1,1,-0.365859852124753,1,-1.44049702386825,-0.474508546470195,0.00532517629204337,1,1,0.489200473892669,-1.02137783781187,-0.943378856955707,-1.21802976758721,1,1,-1.6296782202687,-0.163892275407912,1,1,0.0892503571731045,-0.548758381342274,-0.444047511790664,1,0.249975262002894,1,-0.745917884875798,1
5,0,1.55705492388468,0.470848846005346,0.98613779357746,-0.00658976620985055,1,0.485335912351414,0,0,-0.291743741197485,0.426460596156817,0.37036865322688,-0.055892816459979,-1.03292475019783,1.26808438712465,0,0,-1.21063121573487,1,1,-0.687861766802127,0.439287742970305,1,0,-2.00822739781141,1,0,0.0569727749893257,1,-0.141097899899836,1.23480773460869,-1.1459811613074,1,0,0.627989184252439,-0.776232016426009,-0.33073964052322,0.489294484697639,0,1,-1.18145022288236,-1.72960161816307,1,1,0.140597722876159,0.282620064980889,-1.22111554045124,0,-0.0164842296544733,1,0.728818797793271,0
6,0,-0.874372219665986,-0.0298995197582044,-0.773902100540941,0.069901009987765,1,1.04648747229791,0,1,0.21999039381277,0.455286323420936,-0.664055490404809,1.92699095107644,-0.56558582153112,1.20860388131558,0,1,1.33702254377597,1,0,0.468811347118069,-0.591116727038241,0,0,-0.502180349278986,1,0,-0.642578210534536,0,-0.482717087137836,0.156927791014263,0.603295227759392,1,0,-0.129895040711543,0.420264903367079,1.01868671370392,1.28161224901945,0,0,2.10834458843142,-0.340235329318571,0,0,0.338691243295838,-1.08320706761497,-0.0592023396251184,1,-0.364374357337366,0,-0.149349395249964,1
7,0,0.955790084057858,0.232509881793081,-0.119202182050958,-0.0847056738896217,1,-0.93264665416262,1,1,1.38010260571103,-0.0239798432183742,0.659733028272205,0.0168515929053992,-0.197202831622204,-0.249603855867147,0,0,-0.439455790168266,0,1,-1.4261850574793,0.131931451321256,1,0,-0.642258493885855,0,0,1.19259215172736,1,1.27810732093323,0.336216964501087,-0.0260540511798632,1,1,-0.220983137718079,-0.738419063400318,0.0490868527121414,-0.719025958011504,1,1,-0.913159335308007,0.413536649651346,1,1,-0.711979293954116,-0.579419235890362,2.43533281669094,0,0.919377437886418,1,0.666593665489662,0
8,0,-0.655353006260102,-0.291011384306341,-0.845938387731287,0.840816538876406,1,-1.79698570840492,0,0,-1.64958458102937,2.05642425274294,-0.596853786181594,-0.635176661696071,-0.0783832909652083,0.120648051432958,1,1,-0.70256828909338,1,0,2.57773971081675,-0.642309485738256,1,0,-0.939574587824516,1,0,0.377658400886888,1,1.65720432163763,0.463227099128393,0.608406907547157,1,1,-1.06261858345692,0.0213544529565784,0.386653331814349,0.576466824858739,0,1,-0.0702119521088156,-0.746039978787794,0,1,0.0129981129226877,-1.17196819666277,-0.155665441991639,0,-1.49563816745198,1,-0.419155087253723,1
9,0,0.190356711069862,0.215036228039975,-0.795773615718304,1.08104465044724,1,0.783300676726491,1,1,0.226382461610795,-1.12868576905252,-0.453607694619107,0.60222953129813,0.781687792518499,-0.117158652877639,1,0,0.0553571383819519,1,1,0.901434367848581,1.96456513944047,1,0,-0.336835967449909,1,0,-0.160444778056224,0,0.51007024103933,-0.790661779828628,0.467942139790902,0,0,-0.529006071823944,1.40935602877425,0.75573022646677,-0.0930587668159128,1,1,0.151089191656295,1.00916113111415,0,1,-1.55285113613164,-0.373750450544718,-0.740035788643438,0,0.241907002437344,1,0.0537312141458505,0
10,1,1.11572086921966,0.984820056406813,1.33631682666425,0.217791086566455,1,-0.290789249504248,0,0,0.545739117097282,0.300929255171128,0.797061261119347,-0.14812076127814,-0.200748686286383,-0.535396433334741,1,1,1.00713486847397,0,0,-0.466810681505033,0.0664103392547068,0,0,1.12559660368239,1,0,0.0628860021016045,1,-0.503353315627219,0.301570731363284,-2.01337216146883,0,0,-0.103624889108963,0.387730824884955,0.508912139003509,0.861967991951142,1,0,1.7155702721141,0.995180972675192,1,1,-0.221792772008165,0.0508733250614098,0.691759181493632,1,0.342030022437961,1,0.636539600647196,1
11,0,1.30886591301309,2.73153578765292,1.0287436815633,-0.623607482561866,0,1.59790033674451,1,0,0.602139511103386,0.0454984331609277,0.0536025787557434,0.174790135956655,-0.514829355742824,2.70187550087578,0,1,-0.562686105092642,0,0,2.10170041089434,1.24805458192719,0,0,0.340911813384882,0,0,0.748900935292825,0,1.26914460583,1.3986315622024,1.36463555392392,0,0,1.76590506145072,1.11898178797436,0.159120986118371,0.177415928901907,1,0,-0.989572786831327,0.433355735200815,0,1,-0.772525298764608,1.01296172277086,-0.0890509311146977,0,-0.0842823408689067,0,0.565690752602942,0
