ptid,Y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,W
1,1,-0.100002232436902,1,0,0.277622754440684,0.347664912097632,1,0,-1.28322123581314,1.07039593530609,1.20857953312446,0.468895046818226,0.088726974375398,0,1,1,-0.122873423994834,1.7507757661786,0.711594692449295,0,-0.0165162524284323,-1.3835640572519,0.483182736342263,1,0,0,1.02868604333179,-0.0191038114612914,0,-0.122038675043171,1,0,-0.673986407885137,0.864599941452062,1.44691886988238,0,0,0,-0.737672669895921,0.857009238005478,0.850063514833813,-0.350036858477875,0,0,-0.751781233976003,1.1885477024615,0.404871270783234,1.14279498049415,-0.59228148143985,0,-0.123279258280119,0
2,1,0.387625251003488,0,0,0.0375749815810344,1.56473467938192,0,0,0.706645569743055,1.53904508211293,1.60677176233691,1.58096252022853,2.01650107335165,0,0,0,0.990126694995191,1.0216904943609,2.18129376895588,0,1.52557354499862,1.94166594025456,2.04194703295958,0,1,0,1.52931358668278,2.4350461513339,0,1.50724237868768,0,0,1.94348184698738,1.86679098788987,0.031281192777082,0,0,0,1.76923288469319,0.910435445431857,1.14877205631589,2.50807081208911,0,0,1.41842188791714,1.69412488357636,2.02279499885917,1.38937481050035,1.2684421274999,0,1.84740340934298,1
3,0,0.271944717844248,1,0,1.00117928763793,1.34764923683728,0,0,0.685997205731611,0.174134350476664,1.49417665163337,2.31710444427865,0.82453185335304,0,0,1,-0.208349881956362,-0.085010997250325,0.755882331263183,0,2.08772335233829,0.700543779535466,1.28417819480521,0,0,0,0.118200915274846,1.14563827223994,0,0.0468917108430228,0,1,0.660789244482287,1.32399860745214,0.514994109958232,0,0,0,-0.398167481757646,0.529448093604873,-0.310159458294316,-0.246215931097615,1,0,1.01318279933275,1.5898141085128,-0.768921329830961,-0.184178131946034,1.04225276725472,0,0.553759470450829,0
4,0,-0.00700596928598031,0,1,-0.676708282870777,0.00239888470864021,0,0,-0.284915776005091,-0.315978215102022,-1.61646870864888,0.490134191779469,2.40619376372873,0,0,1,0.312050999624943,-0.382717897830939,-0.731818581820693,1,-0.293694167060612,-1.0166343021887,-0.684642883967389,1,1,1,-0.152288732141407,-0.587785865044729,0,-0.155256011580321,1,0,1.29316744919508,0.25369343251072,0.34904513742419,0,0,0,-0.104417529624224,1.0363280282792,0.121998461380245,0.732299881815986,1,0,0.17335008383439,-1.69852229344223,0.517025715213931,-1.05545771720144,0.213200440697324,0,1.31291074396109,1
5,0,0.510836459254448,1,1,-0.856439568755444,-1.11848112667661,0,0,1.18250268992107,1.37879775524463,-1.09859612480035,-0.423457879186263,-0.823853719481053,1,0,0,-0.0979251302483715,1.42563201492099,0.759458491713033,1,0.00925446677601587,1.01212559417908,0.124894845970167,0,0,0,0.0241211205154085,0.731283438230694,1,-1.24987905488229,0,0,0.870383626178863,-0.331640617330002,-0.334751755785056,1,0,0,0.985727586442491,-0.980590971890991,-0.285213951793805,0.050895608117009,0,1,0.719390375291541,0.470861323077494,0.76154494197014,2.18598955813583,0.691707109890755,1,-1.20855154607589,0
6,0,-0.448092251409589,0,1,0.286992713280225,-1.06199065535367,1,0,0.0809127726611254,-0.300348658875392,0.236331777454576,-0.582349311738028,0.623042046818819,1,1,1,-0.288481796839244,1.34893937460284,1.3923330476403,0,0.736110768956053,1.11366324925586,-0.014221048683366,0,1,1,-0.434463294691643,-0.317445786818666,1,0.00566910748992742,0,1,0.0560359581817764,-0.212579354476434,-0.742328583619539,1,0,0,1.06472808289625,-1.1894681083359,-0.172162973341903,2.37882191577663,0,0,-0.542001048131944,0.438330593605784,0.606284261744371,0.747235203894842,0.509928674083619,0,-0.805652531983182,1
7,0,1.46293544456768,1,0,-0.282742420020806,0.17143808361574,1,0,-0.429864224565971,-0.389073723138493,-0.556673370789699,-0.090968828717488,1.33010433308597,0,1,0,-2.17464032162882,0.927405959181097,-0.0584429250188421,1,-0.313620774318134,-0.66983553866461,0.379191461333996,0,0,0,0.114059880415541,-0.288534150845227,0,-0.577546794964972,1,0,-0.0412701860181822,-0.175783071866556,0.045701994280373,0,0,0,-0.104328716409354,2.92904333524971,0.995118472474876,-0.608637618825277,1,0,0.835656280115567,0.028880594823557,0.0308601517483685,-0.145834923803344,0.0404329640917346,0,-0.591843478093646,0
8,1,0.0219819949670418,0,0,-0.41827777118094,-0.880625454959065,0,0,-1.30686424965204,0.860266392206349,0.0932758803324812,-0.141051026804261,-1.65406594241226,1,1,0,-0.600461200192483,1.13980203760571,-0.141470942561039,0,-0.717211262747276,-0.109639403333837,0.0179867226165012,1,1,1,-1.78309600941179,-1.03397716856835,0,0.705979781829212,0,0,0.419526893667152,-1.18559120961238,0.136138773225733,1,0,1,-0.583885061795237,0.599975271698317,0.55767294258157,-0.0211807392970151,1,1,-1.16846644976876,-0.600107123096909,0.406549977477049,0.672000787383757,-0.128572660805796,1,-0.256181753385718,1
9,0,0.0926605215264182,0,1,-0.0982598136114884,-1.45421599682528,0,0,-0.696344743716687,0.239245534284772,0.585651426011226,1.63385638681623,0.955879255043796,0,0,0,1.03698631885988,1.32440988235767,-0.0353957831638962,1,0.901997328326277,0.981548990239767,0.882058530383627,0,0,1,1.16057731001196,1.0624948563149,1,0.153284698000561,1,0,0.344622131576068,0.574573822891088,0.317520393877767,1,1,1,-0.901742623890633,-0.48691673562193,0.786924821899719,0.417361644337842,0,1,1.24862346313796,-0.354852967445767,0.394514448685194,1.41156523558868,-0.152697155926322,0,1.09385023190053,0
10,0,-1.11181912690833,1,1,-0.181628437416,-1.57896751407134,1,1,-0.525512820208827,-2.229342080834,-1.40938903209981,-1.89083666041843,1.03444632848412,1,1,1,-1.42395324731799,0.266895660534937,-0.831322568135258,1,0.0943065958277709,-1.58831749918702,-1.31493755964407,0,0,1,-0.635720363223387,-1.0572714306409,1,0.681446992724758,1,1,-0.346441474095745,-1.55547549471103,-0.630117680052009,1,1,1,0.331302416463861,0.150201495969372,-1.42038213867197,-1.73916640169016,1,1,-1.23498271836842,-0.329483184925852,-0.620053946104287,-2.34173916033644,-0.692748071210188,1,-2.33088164975718,1
